"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.429191433E2,-9.037500024E-1,-1.173545957E0,3.767008066E0
1.429241529E2,-9.462900162E-1,-1.044185042E0,3.440711021E0
1.429291626E2,-1.083304048E0,-9.078440070E-1,3.055598974E0
1.429341722E2,-1.121281981E0,-8.680499792E-1,2.799133062E0
1.429391818E2,-1.166244984E0,-7.275140285E-1,2.439054012E0
1.429441913E2,-1.104174972E0,-5.882409811E-1,1.924525976E0
1.429492009E2,-9.528359771E-1,-5.580559969E-1,1.492221951E0
1.429542104E2,-6.630110145E-1,-6.433069706E-1,1.272672057E0
1.429592199E2,-2.348670065E-1,-8.425589800E-1,1.267243981E0
1.429642297E2,2.044840008E-1,-1.039631009E0,1.349989057E0
1.429692392E2,5.650960207E-1,-1.190068007E0,1.507514954E0
1.429742488E2,8.435860276E-1,-1.310457945E0,1.772987008E0
1.429792584E2,1.010090947E0,-1.411123991E0,2.242400885E0
1.429842679E2,1.096045971E0,-1.442466021E0,2.825704098E0
1.429892775E2,1.136335969E0,-1.498677015E0,3.449903965E0
1.429942870E2,1.183735013E0,-1.534405947E0,4.102660179E0
1.429992968E2,1.149899960E0,-1.536005974E0,4.622823238E0
1.430043063E2,8.307179809E-1,-1.473585963E0,4.882641792E0
1.430093159E2,3.619959950E-1,-1.436787963E0,4.943245888E0
1.430143255E2,-1.452659965E-1,-1.492504954E0,4.913959980E0
1.430193350E2,-6.416950226E-1,-1.463732004E0,4.714398861E0
1.430243445E2,-1.050125003E0,-1.407997012E0,4.356226921E0
1.430293543E2,-1.320325017E0,-1.460530043E0,3.848721027E0
1.430343636E2,-1.558374047E0,-1.404904008E0,3.198667049E0
1.430393734E2,-1.647657037E0,-1.235445976E0,2.493124962E0
1.430443829E2,-1.562623024E0,-1.057293057E0,1.837560058E0
1.430493925E2,-1.253154993E0,-1.058282018E0,1.281322002E0
1.430544021E2,-9.079409838E-1,-1.015578032E0,6.727899909E-1
1.430594116E2,-6.052709818E-1,-8.414970040E-1,2.401880026E-1
1.430644212E2,-2.118699998E-1,-6.582419872E-1,-1.527800038E-2
1.430694307E2,2.404630035E-1,-5.604239702E-1,-2.116889954E-1
1.430744405E2,7.163230181E-1,-4.731410146E-1,-3.080550134E-1
1.430794500E2,1.191619992E0,-4.319019914E-1,-2.811140120E-1
1.430844596E2,1.587509990E0,-2.709339857E-1,-1.585139930E-1
1.430894692E2,1.845126987E0,-1.098370031E-1,2.225900069E-2
1.430944787E2,1.976663947E0,2.580600046E-2,2.075839937E-1
1.430994883E2,1.949810028E0,1.583350003E-1,3.499830067E-1
1.431044978E2,1.762954950E0,2.204030007E-1,4.200859964E-1
1.431095074E2,1.454957962E0,2.675690055E-1,4.134590030E-1
1.431145171E2,1.055192947E0,2.411839962E-1,2.981899977E-1
1.431195267E2,6.023709774E-1,2.288949937E-1,1.784909964E-1
1.431245362E2,2.092290074E-1,2.180279940E-1,9.867999703E-2
1.431295458E2,-2.432700060E-2,2.372040004E-1,9.619800001E-2
1.431345554E2,-1.170990020E-1,3.192510009E-1,1.179179996E-1
1.431395649E2,-2.371010035E-1,4.668470025E-1,9.416099638E-2
1.431445744E2,-3.529039919E-1,5.265399814E-1,4.400699958E-2
1.431495842E2,-4.058719873E-1,5.119540095E-1,-6.825499982E-2
1.431545938E2,-4.433259964E-1,5.214120150E-1,-1.707029939E-1
1.431596033E2,-4.611949921E-1,5.813339949E-1,-2.633459866E-1
1.431646129E2,-4.382030070E-1,6.148909926E-1,-4.108760059E-1
1.431696224E2,-4.142209888E-1,6.683819890E-1,-6.660000086E-1
1.431746320E2,-3.549839854E-1,6.379770041E-1,-9.639779925E-1
1.431796415E2,-2.579079866E-1,5.855010152E-1,-1.302405953E0
1.431846511E2,-1.239499971E-1,5.442669988E-1,-1.664654970E0
1.431896606E2,2.874399908E-2,5.306019783E-1,-2.120325089E0
1.431946704E2,2.082030028E-1,4.675250053E-1,-2.631072998E0
1.431996800E2,3.726049960E-1,3.949100077E-1,-3.108531952E0
1.432046895E2,4.788889885E-1,3.735310137E-1,-3.495277882E0
1.432096991E2,4.966840148E-1,3.750549853E-1,-3.740500927E0
1.432147086E2,5.205219984E-1,3.175359964E-1,-3.783828974E0
1.432197183E2,4.924489856E-1,2.890529931E-1,-3.659457922E0
1.432247276E2,3.604370058E-1,3.287590146E-1,-3.463080883E0
1.432297374E2,2.734560072E-1,3.147839904E-1,-3.220362902E0
1.432347469E2,2.014719993E-1,2.723169923E-1,-2.994261980E0
1.432397565E2,4.915200174E-2,2.337390035E-1,-2.770657063E0
1.432447661E2,-1.503569931E-1,2.135979980E-1,-2.580400944E0
1.432497756E2,-3.623740077E-1,1.525110006E-1,-2.458813906E0
1.432547852E2,-5.006530285E-1,1.128659993E-1,-2.376988888E0
1.432597947E2,-5.418220162E-1,5.765800178E-2,-2.408627033E0
1.432648045E2,-5.785290003E-1,5.129300058E-2,-2.549012899E0
1.432698140E2,-5.712559819E-1,6.073400006E-2,-2.751718044E0
1.432748236E2,-4.570249915E-1,5.696199834E-2,-2.882352114E0
1.432798332E2,-3.514060080E-1,2.871700004E-2,-2.939861059E0
1.432848427E2,-2.044450045E-1,2.607000060E-3,-3.047452927E0
1.432898523E2,-1.441499963E-2,-1.710800081E-2,-3.169972897E0
1.432948618E2,1.987079978E-1,4.609999887E-4,-3.286680937E0
1.432998713E2,4.316770136E-1,-2.008800022E-2,-3.354408979E0
1.433048811E2,6.933019757E-1,-8.386699855E-2,-3.245038986E0
1.433098906E2,8.153269887E-1,-1.330589950E-1,-2.987024069E0
1.433149001E2,9.030929804E-1,-8.769199997E-2,-2.636321068E0
1.433199097E2,8.632310033E-1,-7.862900198E-2,-2.281579018E0
1.433249193E2,7.803300023E-1,-1.285279989E-1,-1.893486977E0
1.433299288E2,6.437230110E-1,-1.432600021E-1,-1.386865020E0
1.433349384E2,4.060310125E-1,-1.116370037E-1,-8.331959844E-1
1.433399482E2,1.463380009E-1,-1.378629953E-1,-2.675040066E-1
1.433449577E2,-1.244049966E-1,-1.883679926E-1,1.968159974E-1
1.433499672E2,-3.578250110E-1,-2.605530024E-1,6.485059857E-1
1.433549769E2,-5.313839912E-1,-2.858139873E-1,1.034847975E0
1.433599863E2,-6.492900252E-1,-3.279280066E-1,1.232318044E0
1.433649959E2,-7.246159911E-1,-3.068529963E-1,1.286571980E0
1.433700055E2,-6.951140165E-1,-2.642560005E-1,1.354151964E0
1.433750150E2,-5.287659764E-1,-2.914110124E-1,1.377347946E0
1.433800248E2,-3.171449900E-1,-3.201189935E-1,1.287758946E0
1.433850343E2,-9.594400227E-2,-3.521510065E-1,1.106799006E0
1.433900439E2,9.728799760E-2,-3.770430088E-1,1.004474044E0
1.433950535E2,3.077700138E-1,-3.690389991E-1,9.951360226E-1
1.434000630E2,5.056930184E-1,-3.020899892E-1,9.857529998E-1
1.434050726E2,7.434149981E-1,-2.780970037E-1,9.797570109E-1
1.434100821E2,9.284089804E-1,-2.855629921E-1,9.361829758E-1
1.434150916E2,1.083454967E0,-2.883870006E-1,9.603829980E-1
1.434201014E2,1.222036958E0,-2.498819977E-1,1.107571006E0
1.434251109E2,1.259050965E0,-1.882700026E-1,1.303882957E0
1.434301205E2,1.215080976E0,-1.917030066E-1,1.587551951E0
1.434351301E2,1.137928009E0,-1.601539999E-1,1.904513001E0
1.434401397E2,1.051931977E0,-1.643020064E-1,2.166112900E0
1.434451492E2,8.918110132E-1,-1.461790055E-1,2.441338062E0
1.434501587E2,7.278270125E-1,-1.516900063E-1,2.674859047E0
1.434551685E2,6.198459864E-1,-2.188899964E-1,2.833012104E0
1.434601780E2,5.276899934E-1,-2.633680105E-1,2.913496017E0
1.434651876E2,5.104900002E-1,-2.923029959E-1,2.928886890E0
1.434701972E2,5.951619744E-1,-3.478829861E-1,2.880105972E0
1.434752067E2,6.624310017E-1,-3.997119963E-1,2.753417015E0
1.434802163E2,7.162029743E-1,-4.169520140E-1,2.558363914E0
1.434852258E2,7.650889754E-1,-4.495779872E-1,2.287931919E0
1.434902353E2,7.112960219E-1,-4.908289909E-1,1.917976975E0
1.434952449E2,6.804760098E-1,-5.600100160E-1,1.603113055E0
1.435002546E2,6.260430217E-1,-5.950989723E-1,1.333488941E0
1.435052642E2,5.668810010E-1,-5.195810199E-1,1.195094943E0
1.435102737E2,4.712280035E-1,-4.285829961E-1,1.197896957E0
1.435152833E2,3.371619880E-1,-3.898519874E-1,1.252424955E0
1.435202929E2,2.440180033E-1,-4.505209923E-1,1.398141980E0
1.435253024E2,1.054299995E-1,-4.925180078E-1,1.701686025E0
1.435303122E2,-1.097330004E-1,-4.718660116E-1,2.105149031E0
1.435353217E2,-3.990519941E-1,-4.506559968E-1,2.438235044E0
1.435403313E2,-5.859349966E-1,-4.313150048E-1,2.710510015E0
1.435453408E2,-6.807240248E-1,-4.207429886E-1,2.859368086E0
1.435503504E2,-6.891819835E-1,-3.956849873E-1,2.905400038E0
1.435553599E2,-5.965049863E-1,-3.339670002E-1,2.897515059E0
1.435603695E2,-4.607700109E-1,-2.837989926E-1,2.841455936E0
1.435653790E2,-2.957670093E-1,-2.157970071E-1,2.691937923E0
1.435703886E2,-1.567600071E-1,-8.342099935E-2,2.475317001E0
1.435753983E2,-2.586200088E-2,1.187999966E-3,2.184077978E0
1.435804079E2,2.231400013E-1,5.654599890E-2,1.794145942E0
1.435854174E2,4.241659939E-1,1.770759970E-1,1.325791955E0
1.435904269E2,5.815029740E-1,2.805610001E-1,8.675379753E-1
1.435954366E2,6.781020164E-1,3.551140130E-1,3.834550083E-1
1.436004461E2,6.988549829E-1,4.424400032E-1,-9.344999678E-3
1.436054556E2,6.704000235E-1,5.211989880E-1,-3.306480050E-1
1.436104654E2,6.033610106E-1,5.474789739E-1,-6.289579868E-1
1.436154749E2,4.884350002E-1,5.452179909E-1,-9.602079988E-1
1.436204842E2,3.207949996E-1,5.439379811E-1,-1.150609970E0
1.436254940E2,1.476960033E-1,4.924409986E-1,-1.216307044E0
1.436305036E2,-1.132899970E-1,4.471040070E-1,-1.185003042E0
1.436355131E2,-3.417600095E-1,3.817450106E-1,-1.073135018E0
1.436405227E2,-4.852080047E-1,3.704310060E-1,-8.350390196E-1
1.436455322E2,-5.918210149E-1,3.367240131E-1,-5.887179971E-1
1.436505420E2,-7.195460200E-1,3.241130114E-1,-3.905639946E-1
1.436555516E2,-7.509499788E-1,3.041070104E-1,-1.992670000E-1
1.436605611E2,-7.109050155E-1,2.323630005E-1,-1.039189994E-1
1.436655706E2,-7.005000114E-1,2.094530016E-1,-3.173800185E-2
1.436705802E2,-6.891070008E-1,2.365709990E-1,-5.923800170E-2
1.436755898E2,-5.649110079E-1,2.000479996E-1,-2.051559985E-1
1.436805993E2,-3.698939979E-1,2.143100053E-1,-4.471440017E-1
1.436856088E2,-1.927980036E-1,1.736489981E-1,-6.598960161E-1
1.436906184E2,-6.631600112E-2,1.649399996E-1,-9.159460068E-1
1.436956281E2,9.603899717E-2,1.949529946E-1,-1.232278943E0
1.437006377E2,1.361510009E-1,2.124059945E-1,-1.500473976E0
1.437056472E2,1.157099977E-1,2.674149871E-1,-1.771999955E0
1.437106568E2,1.392370015E-1,2.964949906E-1,-2.001666069E0
1.437156664E2,1.394650042E-1,2.858699858E-1,-2.172529936E0
1.437206759E2,1.035780013E-1,8.466699719E-2,-2.246962070E0
1.437256854E2,6.603999995E-3,2.798100002E-2,-2.318336964E0
1.437306952E2,-9.658800066E-2,1.949789971E-1,-2.350677967E0
1.437357048E2,-2.162330002E-1,3.406989872E-1,-2.464647055E0
1.437407143E2,-3.336209953E-1,3.146660030E-1,-2.531012058E0
1.437457238E2,-4.367089868E-1,2.294619977E-1,-2.532047987E0
1.437507334E2,-5.776590109E-1,2.465589941E-1,-2.597450018E0
1.437557430E2,-7.095109820E-1,2.763989866E-1,-2.587198973E0
1.437607525E2,-8.186839819E-1,2.057060003E-1,-2.613101006E0
1.437657621E2,-8.347989917E-1,1.673479974E-1,-2.651465893E0
1.437707716E2,-7.667109966E-1,9.747800231E-2,-2.695746899E0
1.437757814E2,-6.565350294E-1,3.284699842E-2,-2.783854008E0
1.437807909E2,-4.789749980E-1,-3.978300095E-2,-2.879662037E0
1.437858005E2,-2.271119952E-1,-8.826400340E-2,-2.906671047E0
1.437908100E2,1.764000044E-3,-1.062249988E-1,-3.097148895E0
1.437958196E2,1.844899952E-1,-1.672489941E-1,-3.124943018E0
1.438008291E2,3.998399973E-1,-1.944839954E-1,-2.972652912E0
1.438058387E2,5.169969797E-1,-1.651249975E-1,-2.999397039E0
1.438108482E2,5.893300176E-1,-2.451860011E-1,-3.122150898E0
1.438158578E2,5.726799965E-1,-3.037430048E-1,-3.079204082E0
1.438208675E2,5.346360207E-1,-3.181590140E-1,-2.921942949E0
1.438258771E2,4.108409882E-1,-2.366099954E-1,-2.799025059E0
1.438308866E2,1.963409930E-1,-7.046400011E-2,-2.436537981E0
1.438358962E2,6.524000317E-2,2.963300049E-2,-2.019747019E0
1.438409058E2,-9.773699939E-2,7.389300317E-2,-1.607277989E0
1.438459153E2,-2.065320015E-1,1.395000028E-3,-1.190914989E0
1.438509249E2,-2.847070098E-1,-6.616999954E-2,-6.619439721E-1
1.438559344E2,-4.175589979E-1,-3.604099900E-2,-2.939900011E-2
1.438609442E2,-5.951330066E-1,3.925099969E-2,2.799179852E-1
1.438659537E2,-7.706689835E-1,7.950100303E-2,3.018240035E-1
1.438709633E2,-9.084619880E-1,7.562299818E-2,2.718299925E-1
1.438759729E2,-9.446160197E-1,6.922800094E-2,2.667340040E-1
1.438809824E2,-9.070559740E-1,1.202870011E-1,1.794030070E-1
1.438859920E2,-8.954510093E-1,2.006780058E-1,8.297199756E-2
1.438910015E2,-8.505780101E-1,2.346419990E-1,1.601999998E-2
1.438960110E2,-7.204890251E-1,2.299519926E-1,-6.801900268E-2
1.439010206E2,-5.528450012E-1,2.241230011E-1,-7.927300036E-2
1.439060303E2,-2.845830023E-1,2.311410010E-1,-2.589200065E-2
1.439110399E2,-4.140299931E-2,2.345560044E-1,8.424399793E-2
1.439160495E2,1.460700035E-1,2.499170005E-1,2.529430091E-1
1.439210590E2,3.447400033E-1,2.529850006E-1,4.060240090E-1
1.439260686E2,4.114089906E-1,3.495329916E-1,5.626239777E-1
1.439310781E2,4.359610081E-1,4.216789901E-1,6.863549948E-1
1.439360877E2,3.830170035E-1,4.266789854E-1,7.652649879E-1
1.439410972E2,1.896609962E-1,3.250020146E-1,8.034269810E-1
1.439461070E2,-5.143700168E-2,1.575209945E-1,7.634440064E-1
1.439511165E2,-3.562169969E-1,1.290499978E-2,6.612719893E-1
1.439561260E2,-7.290040255E-1,3.311700001E-2,6.439809799E-1
1.439611356E2,-1.083737016E0,1.398430020E-1,7.223140001E-1
1.439661452E2,-1.347977996E0,2.340919971E-1,9.059410095E-1
1.439711547E2,-1.390146017E0,2.407599986E-1,1.154703021E0
1.439761643E2,-1.353960991E0,2.327380031E-1,1.349357963E0
1.439811740E2,-1.401451945E0,1.995469928E-1,1.376680970E0
1.439861836E2,-1.465296984E0,1.974350065E-1,1.328186989E0
1.439911931E2,-1.435946941E0,2.139910012E-1,1.273692012E0
1.439962027E2,-1.306620955E0,2.103140056E-1,1.245013952E0
1.440012123E2,-1.089923978E0,1.151250005E-1,1.239027977E0
1.440062218E2,-8.093360066E-1,8.094500005E-2,1.287083983E0
1.440112314E2,-4.063700140E-1,-4.794500023E-2,1.358104944E0
1.440162409E2,8.415500075E-2,-2.463710010E-1,1.608307958E0
1.440212504E2,6.177960038E-1,-4.923340082E-1,1.931511045E0
1.440262602E2,1.129305959E0,-6.917740107E-1,2.244474888E0
1.440312697E2,1.468219042E0,-7.997130156E-1,2.484921932E0
1.440362793E2,1.639533997E0,-9.273700118E-1,2.794246912E0
1.440412888E2,1.698907018E0,-1.022300959E0,3.117110014E0
1.440462984E2,1.626114011E0,-9.474549890E-1,3.320281029E0
1.440513080E2,1.375720024E0,-7.517579794E-1,3.406758070E0
1.440563175E2,1.090409994E0,-6.485090256E-1,3.370434999E0
1.440613271E2,7.489060163E-1,-6.903589964E-1,3.271517038E0
1.440663368E2,3.331759870E-1,-7.747640014E-1,3.148624897E0
1.440713464E2,-7.267399877E-2,-7.953910232E-1,2.936079979E0
1.440763559E2,-4.941479862E-1,-6.743580103E-1,2.767532110E0
1.440813654E2,-8.455410004E-1,-5.594030023E-1,2.686254025E0
1.440863750E2,-1.095823050E0,-4.984599948E-1,2.449875116E0
1.440913845E2,-1.207296968E0,-4.519729912E-1,2.294930935E0
1.440963941E2,-1.142439008E0,-3.949060142E-1,2.280448914E0
1.441014037E2,-1.004492998E0,-2.826789916E-1,2.196578979E0
1.441064132E2,-8.323640227E-1,-1.313699931E-1,1.987395048E0
1.441114228E2,-6.339510083E-1,-3.190699965E-2,1.726627946E0
1.441164325E2,-4.269520044E-1,7.930999622E-3,1.476093054E0
1.441214421E2,-1.024169996E-1,3.910800070E-2,1.292968988E0
1.441264516E2,2.502669990E-1,1.048130020E-1,1.135625958E0
1.441314611E2,5.504570007E-1,2.246749997E-1,9.037719965E-1
1.441364708E2,7.018169761E-1,2.845239937E-1,6.896529794E-1
1.441414803E2,8.186619878E-1,3.181869984E-1,5.164930224E-1
1.441464898E2,9.074019790E-1,3.381400108E-1,4.304420054E-1
1.441514996E2,8.757669926E-1,3.772459924E-1,4.439429939E-1
1.441565091E2,7.106180191E-1,4.506199956E-1,4.664820135E-1
1.441615187E2,4.737629890E-1,4.134609997E-1,5.003910065E-1
1.441665282E2,2.245649993E-1,4.008260071E-1,5.283989906E-1
1.441715378E2,-1.147099957E-2,3.946650028E-1,6.025779843E-1
1.441765474E2,-2.355919927E-1,3.675810099E-1,5.860000253E-1
1.441815569E2,-4.656159878E-1,3.629859984E-1,5.837739706E-1
1.441865664E2,-6.842079759E-1,3.804959953E-1,5.838199854E-1
1.441915762E2,-8.328909874E-1,3.504309952E-1,5.622410178E-1
1.441965855E2,-9.539409876E-1,3.451269865E-1,4.522159994E-1
1.442015953E2,-1.044476032E0,3.117400110E-1,3.233669996E-1
1.442066048E2,-1.075778008E0,3.290590048E-1,1.783290058E-1
1.442116144E2,-1.017436981E0,3.182860017E-1,3.632099926E-2
1.442166239E2,-8.853520155E-1,3.153559864E-1,-1.267140061E-1
1.442216335E2,-7.099499702E-1,2.695730031E-1,-3.996900022E-1
1.442266430E2,-5.393679738E-1,2.690620124E-1,-6.392170191E-1
1.442316526E2,-3.433029950E-1,3.080720007E-1,-8.192189932E-1
1.442366621E2,-2.165469974E-1,3.950709999E-1,-9.376599789E-1
1.442416719E2,-1.390040070E-1,4.611580074E-1,-1.080494046E0
1.442466814E2,-1.965199970E-2,4.622420073E-1,-1.180346012E0
1.442516910E2,-1.593000023E-3,4.593819976E-1,-1.232612014E0
1.442567005E2,-2.649299987E-2,5.152599812E-1,-1.315672040E0
1.442617102E2,-4.962000065E-3,5.417600274E-1,-1.388298035E0
1.442667197E2,4.021599889E-2,5.597230196E-1,-1.460109949E0
1.442717292E2,8.426000178E-2,5.045319796E-1,-1.626736045E0
1.442767388E2,1.091450006E-1,4.392870069E-1,-1.842677951E0
1.442817483E2,1.357479990E-1,3.406870067E-1,-1.978487968E0
1.442867581E2,8.107399940E-2,3.098990023E-1,-2.132715940E0
1.442917676E2,1.050169989E-1,2.252369970E-1,-2.184777975E0
1.442967772E2,9.627100080E-2,1.032780036E-1,-2.224405050E0
1.443017867E2,1.213070005E-1,-3.435299918E-2,-2.285532951E0
1.443067963E2,1.807730049E-1,-1.860090047E-1,-2.414304018E0
1.443118058E2,1.539909989E-1,-3.169789910E-1,-2.556250095E0
1.443168154E2,1.147039980E-1,-4.452939928E-1,-2.643728018E0
1.443218249E2,1.632039994E-1,-5.091400146E-1,-2.605281115E0
1.443268347E2,1.861370057E-1,-4.680899978E-1,-2.520457029E0
1.443318442E2,3.090009987E-1,-4.887799919E-1,-2.426271915E0
1.443368538E2,4.074389935E-1,-5.596590042E-1,-2.410574913E0
1.443418633E2,4.982079864E-1,-5.729050040E-1,-2.432774067E0
1.443468729E2,6.471289992E-1,-6.158859730E-1,-2.336086988E0
1.443518825E2,7.335029840E-1,-5.952540040E-1,-2.202610970E0
1.443568920E2,6.969209909E-1,-5.246120095E-1,-2.126446009E0
1.443619015E2,6.625509858E-1,-5.178589821E-1,-2.050873995E0
1.443669111E2,7.054910064E-1,-5.896999836E-1,-1.976847053E0
1.443719206E2,7.717630267E-1,-6.641229987E-1,-1.817296028E0
1.443769304E2,8.463670015E-1,-7.348740101E-1,-1.704095960E0
1.443819399E2,9.377869964E-1,-7.375569940E-1,-1.620301008E0
1.443869495E2,1.098353028E0,-6.958130002E-1,-1.516888022E0
1.443919590E2,1.320886970E0,-6.325569749E-1,-1.290096998E0
1.443969686E2,1.457298994E0,-5.922560096E-1,-9.632070065E-1
1.444019782E2,1.507480979E0,-5.434749722E-1,-6.490569711E-1
1.444069877E2,1.498921037E0,-6.552609801E-1,-3.646039963E-1
1.444119972E2,1.325888038E0,-7.718830109E-1,-5.944700167E-2
1.444170070E2,1.037377954E0,-7.161229849E-1,2.531870008E-1
1.444220165E2,6.958670020E-1,-6.401690245E-1,6.553609967E-1
1.444270261E2,4.398680031E-1,-7.391880155E-1,1.165603995E0
1.444320356E2,2.724809945E-1,-8.706169724E-1,1.581904054E0
1.444370452E2,1.989540011E-1,-1.009037018E0,1.888510942E0
1.444420548E2,2.139189988E-1,-1.056383014E0,2.079351902E0
1.444470643E2,2.270669937E-1,-1.020792961E0,2.335377932E0
1.444520739E2,2.355230004E-1,-9.759070277E-1,2.525420904E0
1.444570834E2,2.622210085E-1,-9.169459939E-1,2.627873898E0
1.444620929E2,3.269169927E-1,-8.801659942E-1,2.654736996E0
1.444671027E2,4.269840121E-1,-8.800449967E-1,2.582000971E0
1.444721122E2,3.879939914E-1,-7.792850137E-1,2.562777042E0
1.444771217E2,3.778469861E-1,-6.203330159E-1,2.582297087E0
1.444821313E2,4.750710130E-1,-5.411000252E-1,2.497251987E0
1.444871408E2,6.524990201E-1,-4.064570069E-1,2.456289053E0
1.444921505E2,8.235750198E-1,-2.632899880E-1,2.397727013E0
1.444971600E2,1.052711010E0,-1.669020057E-1,2.438988924E0
1.445021695E2,1.300053000E0,-1.263059974E-1,2.379283905E0
1.445071793E2,1.587021947E0,-5.956700072E-2,2.106225014E0
1.445121888E2,1.824931979E0,-9.657000005E-2,1.714023948E0
1.445171983E2,2.054941893E0,-1.388629973E-1,1.269538999E0
1.445222079E2,2.204617977E0,-1.244900003E-2,6.535859704E-1
1.445272175E2,2.240855932E0,5.548800156E-2,7.836200297E-2
1.445322270E2,2.160914898E0,3.188199922E-2,-3.319819868E-1
1.445372366E2,1.972939014E0,4.572800174E-2,-7.323430181E-1
1.445422461E2,1.654767990E0,4.936999828E-2,-1.042171955E0
1.445472556E2,1.203521967E0,-3.148800135E-2,-9.935439825E-1
1.445522652E2,7.308620214E-1,-1.914950013E-1,-8.440799713E-1
1.445572747E2,2.369789928E-1,-4.433510005E-1,-7.094029784E-1
1.445622845E2,-3.210420012E-1,-7.114599943E-1,-2.777610123E-1
1.445672940E2,-9.033700228E-1,-8.658329844E-1,2.740100026E-1
1.445723036E2,-1.416826010E0,-9.073899984E-1,9.150429964E-1
1.445773132E2,-1.894508958E0,-9.038850069E-1,1.581110954E0
1.445823227E2,-2.213641882E0,-9.119740129E-1,2.137123108E0
1.445873323E2,-2.511077881E0,-9.153400064E-1,2.685581923E0
1.445923418E2,-2.744299889E0,-8.828570247E-1,3.254220963E0
1.445973513E2,-2.753927946E0,-8.480970263E-1,3.705290079E0
1.446023611E2,-2.605950117E0,-7.638030052E-1,3.946600914E0
1.446073706E2,-2.325181961E0,-6.774539948E-1,3.884150982E0
1.446123802E2,-1.896139979E0,-5.981910229E-1,3.593415976E0
1.446173897E2,-1.439340949E0,-5.067660213E-1,3.054522991E0
1.446223993E2,-1.002629042E0,-3.927080035E-1,2.290581942E0
1.446274089E2,-6.107270122E-1,-3.029339910E-1,1.449530959E0
1.446324184E2,-1.738480031E-1,-1.827210039E-1,5.625399947E-1
1.446374279E2,1.902370006E-1,-8.983299881E-2,-2.522329986E-1
1.446424377E2,5.896490216E-1,-2.338100038E-2,-9.891890287E-1
1.446474470E2,9.391779900E-1,3.373700008E-2,-1.574375987E0
1.446524568E2,1.148452997E0,1.598259956E-1,-1.852645040E0
1.446574663E2,1.342157960E0,3.110229969E-1,-1.888926029E0
1.446624758E2,1.430946946E0,4.368929863E-1,-1.862689972E0
1.446674854E2,1.385836005E0,5.309569836E-1,-1.768066049E0
1.446724950E2,1.242959023E0,5.413330197E-1,-1.569983959E0
1.446775045E2,1.015334010E0,5.648080111E-1,-1.260064006E0
1.446825141E2,7.616000175E-1,5.695250034E-1,-8.930389881E-1
1.446875236E2,4.679419994E-1,5.819119811E-1,-6.343539953E-1
1.446925334E2,3.107599914E-2,5.875040293E-1,-3.491080105E-1
1.446975429E2,-4.435069859E-1,6.071119905E-1,-5.859999917E-3
1.447025524E2,-9.971619844E-1,5.238829851E-1,3.703660071E-1
1.447075620E2,-1.603790045E0,4.220199883E-1,7.296479940E-1
1.447125716E2,-2.075834036E0,3.458290100E-1,9.231219888E-1
1.447175811E2,-2.481065989E0,3.335840106E-1,9.139909744E-1
1.447225907E2,-2.733356953E0,3.026340008E-1,8.131179810E-1
1.447276002E2,-2.846380949E0,2.923589945E-1,6.412330270E-1
1.447326100E2,-2.873279095E0,3.388819993E-1,4.009700119E-1
1.447376196E2,-2.774266958E0,3.343169987E-1,1.387429982E-1
1.447426291E2,-2.617825031E0,3.904229999E-1,-2.302899957E-1
